image_path,label
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4112.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-248_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4580.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00002-4464-30_PART_1_OF_1_CHAL10_SB_B8155C1A.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-0173-56_PART_1_OF_1_CHAL10_SB_A429524A.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/21695-403_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2718.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2335.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00555-9012-58_PART_2_OF_4_CHAL10_SB_7A2FBD4D.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/58118-0014_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/10544-508_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2891.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61786-860_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0054-0097_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/65597-0118-30_PART_1_OF_1_CHAL10_SF_071D83EC.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61919-177_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/76.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/17856-1206_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/615.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68462-331_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42799-120_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55289-954_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-441_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0093-0074_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/421.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53808-0484_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68788-9961_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68788-9748_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/57896-101_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55289-615_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1393.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4438.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53808-0912_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55154-6815_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-6043_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4479.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0185-0171_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0078-0471_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/51672-4025_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0378-6090_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-6043_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2591.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4299.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00777-3105-02_PART_1_OF_1_CHAL10_SF_061C8364.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/51138-586_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/35356-858_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/33261-554_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/65862-133_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3703.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0603-6240_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-7227-72_PART_1_OF_1_CHAL10_SB_CC306663.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42254-145_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53808-0647_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-4540_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/65862-0142-01_PART_1_OF_1_CHAL10_SF_A621537A.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1464.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63739-516_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/62037-560_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2017.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1365.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3435.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/52125-190_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63739-571_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3861.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53489-156_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/43063-194_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60429-211_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53808-0843_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00832-1024-00_PART_1_OF_1_CHAL10_SB_6E233779.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2006.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68151-4727_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-5124-01_PART_1_OF_1_CHAL10_SF_3D2D9E8C.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55154-4233_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/67544-142_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0615-1573_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2744.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4709.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/43547-248_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4320.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61786-626_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-499_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4703.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/21695-010_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0904-1057_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60687-130_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3386.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4785.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63629-4707_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/67046-222_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2363.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42254-134_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55154-3581_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60429-954_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61919-328_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/49884-0922-02_PART_1_OF_1_CHAL10_SB_5E08AF65.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0093-9433_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0310-0131_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2871.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4949.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/16729-019_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/47781-730_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3749.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0615-4511_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55154-8251_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-550_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1167.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42367-111_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55111-207_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1745.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/49884-0544-01_PART_1_OF_1_CHAL10_SB_1C218E5C.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/21695-236_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1505.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/69189-0371_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68180-554_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0904-5785_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-0233-56_PART_1_OF_1_CHAL10_SB_1E2B0F08.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0378-2590_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-4875_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-070_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/65084-460_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0007-4885_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3761.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/47781-0307-01_PART_1_OF_1_CHAL10_SB_C41C6263.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4913.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/59762-0049_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/733.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00378-0305-01_PART_1_OF_1_CHAL10_SB_332199CC.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0904-7809_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/57664-107_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60505-3111_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1513.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55289-084_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/33261-145_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63629-4338_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/52125-307_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61786-516_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61442-161_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/621.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0056-0173_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-0054-01_PART_1_OF_1_CHAL10_SF_7226B965.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/64205-506_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/43063-160_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/50436-7066_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2906.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/67046-666_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42291-668_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/393.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/49999-607_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0093-7439_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0615-5578_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68382-203_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-5187_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-477_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00378-2180-01_PART_1_OF_1_CHAL10_SF_8F23479A.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68084-440_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0093-7543_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1987.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53808-1040_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4207.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/65862-209_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/69189-3228_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-6364_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4863.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/870.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3056.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/59762-2003-01_PART_1_OF_1_CHAL10_SB_EC1DF61F.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/51285-0114-58_PART_3_OF_3_CHAL10_SB_9D2DCE8E.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/905.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0185-0118_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68258-6973_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/50268-307_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61786-263_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/58.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68084-229_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/47335-0894-81_PART_1_OF_1_CHAL10_SF_7F1DBFBD.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-5261_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/50436-3120_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42291-584_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-1819_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/49999-876_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/52125-119_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/50436-6304_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-2126_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1819.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-3377_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/29033-019_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-3329_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/552.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2900.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1582.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1904.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1301.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/49884-027_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-0810-01_PART_1_OF_1_CHAL10_SB_24231228.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/16590-494_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/43063-655_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1770.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/52959-336_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55154-0219_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60429-390_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/55695-019_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0074-7069_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0615-3585_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-7258-56_PART_1_OF_1_CHAL10_SF_28301410.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68788-9917_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1576.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/66116-518_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60505-3723_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-5851-01_PART_1_OF_1_CHAL10_SF_812BC09E.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/417.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68788-6378_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/66116-329_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/48433-328_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-0025_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/43199-014_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53489-332_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3132.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2021.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63402-308_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/61786-555_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/50111-0459-01_PART_1_OF_1_CHAL10_SF_1C300E70.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4511.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/50090-0671_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-4562_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63629-1513_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00555-1883-02_PART_1_OF_1_CHAL10_SB_92324902.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/49884-726_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42254-112_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/23155-044_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0781-5426_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/655.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68084-562_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/50268-616_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-367_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00378-2073-01_PART_1_OF_1_CHAL10_SB_C523E2AF.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63459-542_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/67046-670_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00173-0562-00_PART_1_OF_1_CHAL10_SF_A01C5002.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0378-4162_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53217-001_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0615-7768_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0093-8342_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/29033-0020-12_PART_1_OF_1_CHAL10_SF_BE135F6A.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/50268-322_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53489-156_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1479.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60687-227_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/840.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2712.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0536-3305_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/69189-4124_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0555-0787_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/35356-141_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/57664-745_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0440-7384_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3082.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/21695-251_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/00093-1063-01_PART_1_OF_1_CHAL10_SF_22269114.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68382-196_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3221.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/51672-4011_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/65862-329_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/69189-0551_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42806-056_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/4911.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/3330.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/50111-0441-01_PART_1_OF_1_CHAL10_SF_E02F706B.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2901.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/10544-288_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/1456.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dc_224/2501.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0228-2751_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0093-5030_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-4673_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/53808-0305_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/65597-107_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0378-9290_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0904-0201_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/58118-0064_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63187-454_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/fcn_mix_weight/dr_224/50111-0334-01_PART_1_OF_1_CHAL10_SB_0E300720.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/42291-513_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68180-334_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/54868-4675_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/0078-0384_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/60505-0040_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/68084-466_0_0.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/63629-4372_0_1.jpg,pill
/workspace/dataset/ePill/classification_data/segmented_nih_pills_224/16590-755_0_1.jpg,pill
